,price,grade,sqft_living,lat,sqft_living15,sqft_above,bathrooms,floors,bedrooms,sqft_basement,view
8797,395000.0,7,1620,47.7349,1700,1210,1.75,1.0,3,410,0
16326,119500.0,6,1170,47.7346,1590,1170,1.0,1.0,3,0,0
9410,375000.0,8,1100,47.5927,1380,940,1.5,2.0,3,160,0
477,849000.0,8,2450,47.688,1620,1770,3.25,2.0,5,680,0
11250,328000.0,7,890,47.7518,1930,890,1.0,1.0,3,0,0
4848,525000.0,8,2140,47.7173,1690,2140,2.5,2.0,4,0,0
4190,550000.0,8,2480,47.7646,2910,1460,1.75,1.0,4,1020,3
13142,279000.0,7,2070,47.3431,1570,1170,2.25,1.0,3,900,0
12656,291000.0,5,1280,47.566,1410,1280,1.0,1.5,3,0,0
12395,299950.0,6,890,47.5311,950,890,1.0,1.0,2,0,0
642,818000.0,8,2460,47.548,2460,2460,2.25,2.0,4,0,0
15837,190000.0,6,880,47.4903,1060,880,1.0,1.0,2,0,0
4462,540000.0,7,1270,47.6896,1270,1270,1.0,1.5,3,0,0
11193,329950.0,7,1000,47.4405,1610,1000,1.0,1.0,3,0,0
12483,297000.0,7,1970,47.1944,1970,1970,2.5,2.0,5,0,0
1793,695000.0,9,2960,47.5677,2480,2960,2.5,2.0,4,0,0
1692,700000.0,7,2010,47.6105,2210,1230,1.75,1.0,3,780,0
12562,295000.0,7,700,47.5662,1340,700,1.0,1.0,1,0,0
493,844000.0,8,3350,47.5602,1820,2610,3.5,2.0,4,740,2
9295,379950.0,7,1690,47.739,1840,1140,1.5,1.0,3,550,0
6729,451000.0,7,1670,47.5532,1650,1670,2.5,2.0,4,0,0
1463,721000.0,7,2280,47.6986,1970,1220,2.0,1.0,4,1060,0
5802,487000.0,7,1770,47.7289,1680,1770,1.75,2.0,3,0,0
8990,389000.0,6,1330,47.5502,1330,1330,1.0,1.5,3,0,0
12947,284000.0,7,860,47.5361,1200,860,1.0,1.0,2,0,0
12742,290000.0,7,1330,47.7343,1220,1330,1.0,1.5,4,0,0
10419,349950.0,8,1700,47.432,2280,1700,2.5,2.0,3,0,0
14845,232000.0,6,1200,47.4204,1200,1200,1.0,1.0,2,0,0
2287,655000.0,7,1270,47.6368,1710,1270,1.0,1.5,3,0,0
14660,239000.0,6,1980,47.4836,1360,1980,2.0,1.5,4,0,0
5361,501000.0,8,1810,47.5695,2090,1170,1.75,1.0,2,640,0
5865,485000.0,8,1790,47.5412,1310,1790,1.75,1.0,3,0,2
965,775000.0,7,1460,47.6626,2280,1460,1.0,1.5,3,0,0
8318,406250.0,8,2550,47.7324,2370,2550,3.25,2.0,4,0,0
13586,268000.0,7,1730,47.5008,1730,1010,1.75,1.0,5,720,0
8537,400000.0,7,1250,47.5242,1250,1250,1.75,1.0,2,0,0
438,850000.0,9,3180,47.567,3110,3180,2.5,2.0,4,0,1
14440,245000.0,7,1690,47.2981,1740,1360,2.0,1.0,3,330,0
9085,385000.0,7,1200,47.6979,1200,1200,1.75,1.0,3,0,0
7713,425000.0,7,1980,47.6721,1920,1330,1.75,1.0,4,650,0
9525,374000.0,7,1330,47.7364,1460,1330,1.5,1.0,3,0,0
467,850000.0,9,2620,47.5845,2590,2060,3.5,2.0,3,560,4
16045,173000.0,6,1740,47.4942,960,1050,1.0,1.0,2,690,0
3751,570000.0,9,2420,47.6285,2420,2420,2.5,1.0,3,0,0
7063,442900.0,6,1780,47.6511,1760,890,1.75,1.0,4,890,0
756,800000.0,9,2930,47.5424,3230,2760,2.5,2.0,4,170,0
14919,230000.0,6,770,47.531,780,770,1.0,1.0,2,0,0
2688,630000.0,7,2480,47.5686,1500,1470,2.0,1.5,4,1010,0
8064,415000.0,9,2700,47.1996,1670,2700,1.5,1.5,4,0,0
8816,395000.0,7,1400,47.7659,1630,1400,1.75,1.0,3,0,0
3958,560000.0,8,1960,47.6339,1960,1460,2.5,1.0,3,500,0
13491,270000.0,8,2630,47.2863,1780,2630,2.5,1.5,5,0,0
6753,450000.0,7,1980,47.7088,1870,1430,1.75,1.0,4,550,0
4511,539500.0,8,2280,47.701,2590,1660,2.25,1.0,4,620,0
1374,730000.0,9,2870,47.7075,3150,2870,2.75,2.0,5,0,0
10456,349000.0,7,2280,47.4834,2280,2280,2.5,2.0,4,0,0
5896,483000.0,7,1240,47.6689,1800,1240,1.75,1.5,2,0,0
11806,315000.0,7,1010,47.5123,1220,1010,1.0,2.0,2,0,0
15844,190000.0,7,1390,47.4559,1260,1390,1.75,1.0,3,0,0
9778,365000.0,7,1520,47.7712,1570,1520,1.5,1.0,3,0,0
8810,395000.0,8,2910,47.3782,2740,2910,2.5,2.0,4,0,0
8602,400000.0,6,980,47.6769,980,860,1.0,1.0,2,120,0
13032,280000.0,8,1970,47.2674,1970,1970,2.5,2.0,3,0,0
14825,233703.0,7,1650,47.3908,1510,1650,2.25,2.0,3,0,0
11529,320000.0,8,2310,47.4379,2310,2310,2.25,2.0,4,0,0
10061,357000.0,7,1590,47.73,1590,1080,1.5,1.0,3,510,0
2186,664500.0,8,3070,47.7638,2580,2740,2.25,2.0,4,330,0
10584,345000.0,8,1380,47.6908,1380,1380,2.5,3.0,3,0,0
10439,349900.0,8,2530,47.289,2490,2530,2.75,2.0,4,0,0
4894,525000.0,8,2110,47.6915,1340,2110,2.25,3.0,3,0,0
9225,380000.0,8,2280,47.4334,2310,2280,2.5,2.0,3,0,0
1432,725000.0,7,1820,47.6823,1850,910,2.0,1.0,3,910,0
15010,226500.0,7,1640,47.3586,1680,1130,1.75,1.0,3,510,0
7229,439000.0,8,3020,47.5249,1150,1980,2.25,3.0,3,1040,2
7070,442500.0,7,2490,47.7397,1470,1890,2.25,1.0,4,600,0
10239,352000.0,7,1530,47.5308,1100,980,1.0,1.0,4,550,0
14817,234000.0,7,1420,47.3113,1660,1420,1.75,1.0,3,0,0
2102,670000.0,8,1500,47.6522,1360,1500,2.0,3.0,2,0,3
12835,286950.0,7,1610,47.3603,2110,1610,2.5,2.0,4,0,0
13909,259950.0,7,1610,47.3085,1960,1610,2.0,1.0,4,0,0
3891,564000.0,7,1170,47.6804,1430,1170,1.0,1.5,4,0,0
1995,678000.0,8,1670,47.6344,2200,1670,1.75,1.0,3,0,0
2952,615000.0,8,1950,47.5893,1740,1250,1.75,1.0,3,700,0
5267,507200.0,9,1630,47.6159,1580,1360,3.5,2.0,3,270,0
14364,247500.0,7,1760,47.3258,1280,1060,2.0,1.0,4,700,0
8730,397000.0,7,1030,47.6984,1790,1030,1.0,1.5,2,0,0
13022,280000.0,7,1010,47.4965,1150,1010,1.0,1.0,2,0,0
8018,416000.0,6,880,47.6914,1250,880,1.0,1.0,2,0,0
9129,385000.0,8,1680,47.7575,1850,1340,2.25,1.0,3,340,0
2447,649000.0,8,1720,47.6201,1720,1030,3.25,2.0,3,690,0
12839,286651.0,7,1830,47.3035,2488,1830,2.5,2.0,3,0,0
13686,265000.0,7,1560,47.2048,1400,1560,1.5,1.0,3,0,0
11270,327500.0,8,1820,47.4643,1660,1570,2.5,2.0,3,250,0
12570,295000.0,7,1850,47.4079,1850,1850,2.5,2.0,4,0,0
7920,420000.0,7,2100,47.7723,1830,1140,2.5,1.0,5,960,0
5770,489000.0,8,3080,47.4372,3080,3080,2.5,2.0,3,0,0
15516,207000.0,7,1690,47.3666,1480,1690,2.0,1.5,4,0,0
5138,515000.0,7,1150,47.6894,1380,870,1.0,1.0,2,280,0
12554,295000.0,7,1770,47.4323,1560,1030,1.75,1.0,3,740,0
4339,546000.0,8,2100,47.5928,1490,1580,2.5,3.0,4,520,0
8063,415000.0,6,1470,47.6527,1670,900,1.0,1.0,2,570,0
13484,270000.0,7,1690,47.3498,1410,1690,2.5,2.0,3,0,0
9875,361000.0,7,1040,47.7444,1880,1040,1.0,1.5,3,0,0
12472,298000.0,7,1852,47.3455,2166,1852,2.5,2.0,3,0,0
10510,346500.0,8,1570,47.548,1570,1290,3.25,2.0,3,280,0
4785,528000.0,7,1260,47.6805,1260,1120,1.0,1.5,2,140,0
134,935100.0,8,3200,47.5841,1640,2700,3.5,1.0,4,500,0
10099,355000.0,6,1210,47.6214,990,1210,1.0,1.0,3,0,0
6494,460000.0,7,2560,47.7668,1970,1970,1.75,1.0,3,590,0
799,796000.0,8,1980,47.6429,1380,1980,1.0,1.5,3,0,0
9367,377000.0,7,1000,47.6529,1420,930,1.5,2.0,2,70,0
427,855000.0,9,2270,47.5603,2610,2270,2.75,2.0,4,0,0
14337,248500.0,7,1240,47.3219,1560,620,2.0,1.0,3,620,0
13062,280000.0,7,1720,47.4895,1760,1720,2.5,2.0,3,0,0
13344,274000.0,7,1440,47.4333,1550,990,1.75,1.0,3,450,0
6350,465000.0,7,2550,47.5191,2190,2550,2.5,2.0,5,0,0
12368,300000.0,7,1090,47.6755,1720,1090,1.0,1.0,3,0,0
14674,238000.0,7,2240,47.4249,2180,2240,2.25,2.0,5,0,0
1255,744500.0,8,2700,47.6144,2570,1750,2.5,1.0,5,950,0
4852,525000.0,8,2630,47.7379,2020,2630,2.5,2.0,5,0,0
8158,412000.0,9,1200,47.5894,1750,1200,2.5,3.0,3,0,0
6664,455000.0,7,980,47.7518,1600,980,1.0,1.0,2,0,0
7303,436000.0,8,2720,47.4778,1420,2720,3.0,2.0,5,0,0
6929,448000.0,8,1560,47.5637,1560,1260,3.25,2.0,3,300,0
3131,603000.0,7,1790,47.6627,1790,1400,1.0,1.0,3,390,0
1926,684680.0,8,2370,47.6518,2370,2370,2.25,2.0,4,0,0
6956,447000.0,8,980,47.638,1180,980,1.0,2.0,2,0,0
3037,610000.0,7,1390,47.685,1430,1390,1.0,1.5,4,0,0
12384,299950.0,7,1870,47.342,1870,1870,2.5,2.0,3,0,0
5112,515000.0,9,2360,47.3356,2390,2360,2.5,1.0,3,0,2
9733,366000.0,8,1520,47.7687,2080,1520,1.75,1.0,3,0,0
7752,425000.0,5,1400,47.6499,1200,1400,1.75,1.0,5,0,0
9118,385000.0,6,810,47.5712,1520,810,1.0,1.0,3,0,0
14972,229000.0,7,1030,47.473,1630,1030,1.0,1.0,3,0,0
6554,459000.0,8,1480,47.5492,1480,1000,2.0,2.0,3,480,0
5942,480000.0,7,2080,47.7393,1920,1200,2.5,1.0,4,880,0
14354,248000.0,7,2163,47.2734,1700,2163,3.0,2.0,4,0,0
3746,570000.0,6,720,47.3509,1120,720,1.0,1.0,1,0,4
5858,485000.0,7,2650,47.7669,1950,1470,2.75,1.0,3,1180,0
15096,225000.0,7,1470,47.2884,1570,1160,2.25,1.0,3,310,0
5687,490000.0,7,1470,47.6975,1800,1470,1.75,1.0,3,0,0
7685,425000.0,6,830,47.6994,1280,830,1.0,1.0,2,0,0
14448,245000.0,7,860,47.7503,1100,860,1.0,1.0,2,0,0
4096,554600.0,7,1470,47.6755,1530,1470,1.75,1.5,3,0,0
6510,460000.0,9,1610,47.5674,1610,1080,2.5,2.0,3,530,2
7767,425000.0,8,2320,47.7027,1240,2320,2.5,3.0,3,0,0
12041,308000.0,7,1630,47.4635,1630,1330,1.75,1.0,3,300,0
13442,270000.0,7,1740,47.3663,1770,1380,2.25,1.0,3,360,0
3503,580135.0,8,3150,47.4787,2650,3150,2.5,2.0,4,0,0
12008,309950.0,7,1770,47.2877,1780,1770,2.5,2.0,4,0,0
15505,208000.0,5,700,47.4957,970,700,1.0,1.0,2,0,0
6967,446000.0,8,1370,47.6039,1560,1080,1.5,2.0,2,290,0
6814,450000.0,7,1250,47.6795,1500,790,1.75,1.0,2,460,0
10355,350000.0,7,2480,47.5366,1800,1240,1.0,1.0,3,1240,0
2314,653750.0,9,2460,47.7072,2460,2460,2.5,2.0,4,0,0
15908,185000.0,7,1760,47.4288,1180,1230,1.0,1.0,4,530,0
10144,355000.0,8,2160,47.3474,2190,2160,2.0,1.5,3,0,0
6037,477500.0,7,2090,47.5732,1600,2090,2.0,2.0,2,0,1
2018,675000.0,8,2280,47.6709,1970,1520,2.75,1.5,4,760,0
5353,502000.0,7,1870,47.6269,1550,1250,2.5,1.0,3,620,0
10424,349950.0,8,2240,47.3485,2190,2240,2.5,2.0,3,0,0
14602,240000.0,7,1790,47.3965,2440,1670,2.0,1.0,4,120,1
5148,514700.0,8,1310,47.6744,1160,1060,3.25,2.0,3,250,0
10792,339950.0,7,1730,47.432,1780,1730,2.5,2.0,3,0,0
4540,538000.0,8,3010,47.4949,3030,3010,2.5,2.0,3,0,0
8422,403500.0,6,700,47.734,1020,700,1.0,1.0,1,0,0
6264,469950.0,8,2530,47.737,2530,2530,2.75,2.0,4,0,0
10148,355000.0,7,2150,47.3658,2220,2150,2.5,2.0,4,0,0
7872,420000.0,8,1470,47.5722,1580,1180,2.5,2.0,3,290,0
3639,575000.0,7,1960,47.5693,1830,1000,2.75,1.0,4,960,0
9351,378000.0,7,1300,47.773,1450,1300,1.0,1.0,4,0,0
6252,470000.0,8,2150,47.7758,2060,1220,2.75,1.0,4,930,0
6286,469000.0,8,1370,47.6718,1800,1370,3.25,3.0,3,0,0
11708,316000.0,6,1010,47.7422,1380,1010,1.0,1.0,3,0,0
9824,364500.0,7,1060,47.7317,1520,1060,1.0,1.0,3,0,0
3448,585000.0,7,1280,47.5569,1550,1000,1.75,1.0,2,280,0
8971,390000.0,8,2340,47.4206,1970,2340,2.5,2.0,4,0,0
43,975000.0,9,2250,47.643,1910,2010,2.25,2.0,4,240,0
17,985000.0,8,1670,47.635,2100,1670,1.75,2.0,3,0,0
6935,447500.0,7,1180,47.6032,1550,1180,2.25,2.0,2,0,0
1883,687500.0,10,3190,47.5862,2850,3190,2.75,2.0,4,0,0
10918,335000.0,8,1940,47.4479,2070,1940,2.5,2.0,3,0,0
2372,650000.0,7,2350,47.6767,1590,1740,2.5,2.0,3,610,0
13707,265000.0,8,1680,47.4631,1730,1340,1.75,1.0,3,340,0
6932,448000.0,7,2560,47.7572,2320,1480,1.75,1.0,4,1080,0
11142,330000.0,6,800,47.6979,1720,600,1.0,1.0,2,200,0
5642,495000.0,9,1750,47.5532,1750,1750,2.5,3.0,3,0,0
4094,554729.0,9,2020,47.6503,1620,1730,2.5,2.0,4,290,0
12583,294570.0,7,1140,47.5022,1400,1140,1.0,1.0,3,0,0
15715,199000.0,6,720,47.4763,970,720,1.0,1.0,2,0,0
14411,245000.0,7,1500,47.7186,1420,1190,1.0,1.0,2,310,0
15271,217000.0,6,870,47.3701,1020,870,1.0,1.0,3,0,0
13147,279000.0,7,1540,47.3102,1220,1080,2.5,1.0,3,460,0
14182,250000.0,8,2070,47.3099,2070,2070,2.5,2.0,3,0,0
3305,594000.0,8,2140,47.622,2080,1410,1.75,1.0,4,730,0
4355,545000.0,7,1680,47.5338,1680,1680,1.75,1.5,3,0,0
11319,325000.0,6,830,47.6932,1050,830,1.0,1.0,2,0,0
443,850000.0,10,2940,47.5418,3090,2940,2.5,2.0,3,0,0
10063,357000.0,7,870,47.5274,930,870,1.0,1.0,2,0,0
9349,378000.0,8,1700,47.5163,1760,1700,2.5,2.0,2,0,0
12548,295000.0,7,1440,47.5329,1560,1050,1.75,1.0,3,390,0
1420,725000.0,7,2110,47.6645,1620,1990,2.0,1.5,3,120,0
6463,461000.0,9,2770,47.5228,1900,1980,3.25,2.0,3,790,0
16351,107000.0,6,670,47.5243,1480,670,1.0,1.0,2,0,0
13974,257000.0,7,1810,47.3476,1720,1810,2.25,2.0,3,0,0
15071,225000.0,7,1320,47.3096,1336,1320,2.0,1.0,3,0,0
430,852500.0,9,2630,47.5638,2400,1580,2.5,1.0,3,1050,0
7639,426000.0,7,2230,47.7372,1870,2230,1.0,2.0,2,0,0
6027,478000.0,7,1690,47.6052,1620,1210,2.0,1.0,4,480,0
2328,652100.0,9,2380,47.6297,2670,2380,2.5,2.0,3,0,0
7309,436000.0,7,2120,47.7461,1880,1420,2.25,1.0,3,700,0
5638,495000.0,7,1670,47.7001,1800,1670,1.0,1.5,2,0,0
577,826000.0,9,3060,47.5393,3240,3060,2.5,2.0,4,0,0
4233,550000.0,7,2160,47.6971,1770,1430,2.75,1.0,4,730,0
684,810000.0,8,3470,47.7146,2360,2520,3.5,2.0,4,950,3
8992,389000.0,7,1160,47.542,1990,1160,1.75,2.0,2,0,1
3785,569950.0,8,3230,47.515,2720,3230,2.5,2.0,4,0,0
5215,510000.0,8,1980,47.6883,1980,1340,3.25,1.0,4,640,0
761,800000.0,8,2760,47.676,3040,1760,2.5,1.0,3,1000,2
3588,578000.0,7,1660,47.6409,1640,1660,1.5,1.5,3,0,0
8977,389950.0,9,3140,47.3091,3000,3140,2.5,2.0,4,0,0
796,797000.0,9,1370,47.6375,1630,1370,2.5,2.0,3,0,0
11112,330000.0,7,1450,47.5435,2120,840,2.5,1.0,3,610,0
6141,475000.0,7,1780,47.7275,1630,1210,1.75,1.0,3,570,0
8229,410000.0,6,1410,47.5769,1410,980,1.0,1.0,3,430,0
10375,350000.0,7,1320,47.6959,1380,1320,2.0,3.0,3,0,0
13697,265000.0,7,1740,47.2808,1830,1180,1.5,1.0,4,560,0
13449,270000.0,8,1900,47.3102,2120,1900,2.25,1.0,4,0,0
9819,364950.0,8,1930,47.4309,2090,1930,2.5,2.0,4,0,0
9826,364500.0,7,1740,47.7508,1370,1040,1.75,1.0,3,700,0
528,837000.0,8,2940,47.6879,3090,2760,2.75,2.0,5,180,0
2758,625000.0,8,2100,47.5595,2100,2100,2.25,2.0,4,0,0
11979,310000.0,7,1180,47.7416,1180,1180,1.0,1.5,3,0,0
1654,705000.0,7,1460,47.6693,1690,1460,2.0,1.5,3,0,0
1292,739900.0,9,2980,47.7074,3150,2980,2.5,2.0,5,0,0
12266,300000.0,7,1880,47.366,2090,1880,2.5,2.0,3,0,0
12428,299000.0,8,2300,47.2979,1910,1360,2.5,1.0,4,940,0
591,825000.0,8,2050,47.6415,1940,2050,1.75,1.5,2,0,2
6455,461100.0,8,1210,47.6783,1360,1120,2.25,2.0,2,90,0
2392,650000.0,7,1660,47.7045,3110,1240,1.75,1.0,3,420,0
2221,660000.0,6,960,47.6646,1460,960,1.0,1.0,2,0,1
9272,380000.0,5,1680,47.5965,1380,840,2.0,1.0,5,840,0
5265,507250.0,6,1400,47.5659,1500,1100,1.75,1.0,3,300,2
13304,275000.0,7,1340,47.6786,1310,1340,2.0,1.0,3,0,0
1278,740000.0,7,1230,47.6947,1250,1230,1.0,1.5,3,0,0
14600,240000.0,7,1100,47.3878,1620,1100,2.0,1.0,3,0,0
8739,396450.0,8,1540,47.5172,1330,1540,1.75,1.0,3,0,0
14380,246950.0,7,1790,47.542,1150,1480,3.5,2.0,3,310,0
15765,195000.0,6,1230,47.4853,1080,1230,2.0,1.5,3,0,0
13625,266000.0,6,700,47.7492,1230,700,1.0,1.0,2,0,0
11860,312891.0,8,2300,47.3052,2594,2300,3.0,2.0,5,0,0
9647,370000.0,7,1320,47.7367,1160,1320,1.0,1.0,3,0,0
12092,305500.0,7,1240,47.7542,1550,1240,1.0,1.0,3,0,0
13118,279950.0,7,2150,47.3952,1710,1460,1.75,1.0,5,690,0
10071,356200.0,7,1690,47.5102,2390,940,2.0,1.0,3,750,2
8233,410000.0,7,1760,47.5773,1840,1160,1.75,1.0,3,600,0
8552,400000.0,7,1220,47.5299,1850,760,1.0,1.0,2,460,0
16315,123300.0,7,1150,47.374,1360,1150,1.0,1.5,3,0,0
5980,480000.0,8,1940,47.7438,2810,1940,2.5,2.0,3,0,0
6384,465000.0,7,1470,47.7048,1970,980,1.75,1.0,4,490,0
9309,379900.0,7,1240,47.5959,1250,1050,1.5,2.0,2,190,0
4635,535000.0,8,1690,47.5647,1860,1690,2.5,2.0,3,0,0
13139,279000.0,7,1520,47.7222,1560,1520,1.0,1.5,3,0,0
3540,580000.0,8,3030,47.553,2020,2150,3.25,2.0,5,880,0
11840,314000.0,7,2210,47.4468,1590,1460,2.75,1.0,5,750,0
14219,250000.0,7,1072,47.386,1443,1072,1.5,2.0,3,0,0
1160,750000.0,8,2980,47.5537,2120,2980,3.5,2.0,5,0,2
13157,279000.0,6,1110,47.4705,1480,1110,1.0,1.0,3,0,0
11678,317500.0,6,1000,47.6088,1940,1000,1.0,1.0,2,0,0
13850,260000.0,8,2250,47.2895,1800,1320,2.75,1.0,4,930,0
12959,283700.0,6,1010,47.7391,1410,1010,1.75,1.0,1,0,0
6820,450000.0,8,1960,47.6642,1860,1960,2.25,2.0,3,0,0
12300,300000.0,7,1330,47.7034,1330,1330,2.5,3.0,3,0,0
7770,425000.0,10,2670,47.3683,1960,2670,2.5,1.0,3,0,0
12993,282000.0,6,1250,47.526,1450,1250,1.0,1.5,3,0,0
15415,210000.0,7,1920,47.2987,1550,1370,1.5,1.0,4,550,0
1329,735000.0,8,2840,47.5683,1840,2060,3.0,1.5,4,780,0
12389,299950.0,6,910,47.7746,2090,740,1.0,1.0,3,170,0
13217,276000.0,8,2495,47.2877,2434,2495,2.5,2.0,3,0,0
3772,570000.0,8,1570,47.6655,1000,1260,3.25,2.0,3,310,0
14058,255000.0,7,1650,47.3944,1620,1100,1.75,1.0,4,550,0
3350,590000.0,8,2490,47.5666,2690,2490,2.25,2.0,3,0,0
1886,687015.0,10,1470,47.6256,1410,1470,1.75,3.0,3,0,0
623,820000.0,9,2830,47.5932,3170,2830,2.75,2.0,5,0,0
14365,247500.0,7,1660,47.3311,1890,1110,1.0,1.0,3,550,0
1339,734990.0,8,2650,47.6901,2520,2650,2.5,2.0,4,0,0
16187,155000.0,6,910,47.5328,1070,910,1.0,1.0,2,0,0
7120,440000.0,7,1610,47.698,1200,1610,1.0,1.5,3,0,0
7877,420000.0,7,1940,47.5774,1700,1090,1.75,1.0,4,850,0
3080,605500.0,9,2830,47.7462,2710,2830,2.5,2.0,3,0,0
12270,300000.0,7,1310,47.7296,1310,1310,2.0,1.0,3,0,0
3794,569000.0,8,2220,47.5665,1750,1770,3.25,1.5,3,450,0
1501,719000.0,9,2120,47.5477,2290,2120,2.5,2.0,3,0,0
5049,517850.0,8,3050,47.7249,2060,1800,2.75,1.0,5,1250,0
7146,440000.0,6,850,47.327,2160,850,1.0,1.0,1,0,0
11227,329000.0,7,1190,47.7538,1480,1190,2.0,1.5,4,0,0
10208,353000.0,7,550,47.616,1460,550,1.0,2.0,1,0,0
6651,455000.0,7,1340,47.5658,1900,1340,1.0,1.5,4,0,2
14200,250000.0,7,1620,47.4437,1910,1620,2.25,1.0,3,0,0
8166,412000.0,6,1240,47.5752,1240,860,1.5,1.0,2,380,0
2532,640000.0,9,2390,47.6271,2370,2390,2.5,2.0,3,0,0
516,840000.0,8,2100,47.6359,1800,1750,2.25,1.5,4,350,0
7565,429900.0,8,2880,47.2752,2880,2880,3.25,2.5,4,0,0
13486,270000.0,7,1930,47.3864,1620,1930,1.5,1.0,4,0,0
8879,391500.0,9,2424,47.3512,2381,2424,2.5,2.0,3,0,0
14160,251000.0,7,1220,47.4887,1700,1220,1.75,1.0,3,0,0
9073,385000.0,7,2370,47.5039,1990,1280,1.75,1.0,3,1090,3
7945,419354.0,8,2710,47.3547,2710,2710,2.75,2.0,5,0,0
11778,315000.0,7,1790,47.3841,1610,1790,2.5,2.0,3,0,0
5853,485000.0,8,1900,47.5033,2030,1370,2.25,1.0,4,530,0
11750,315000.0,6,1850,47.4935,1250,1760,1.75,1.5,5,90,0
10974,335000.0,7,1900,47.489,1960,1900,2.5,2.0,4,0,0
4238,550000.0,8,1830,47.5531,1770,1830,2.0,1.0,3,0,0
11503,322500.0,7,2060,47.4276,2020,1280,2.75,1.0,4,780,0
6076,475000.0,8,1460,47.6955,1550,1150,2.5,1.0,3,310,0
7278,437000.0,7,1500,47.7004,1450,910,1.75,1.0,2,590,0
1472,720000.0,8,2020,47.6617,1920,2020,2.5,3.0,3,0,3
11323,325000.0,9,1780,47.367,2750,1780,1.75,1.0,3,0,0
7132,440000.0,7,1880,47.7077,1820,1280,2.25,1.0,3,600,0
15946,180250.0,6,900,47.4604,1250,900,0.75,1.0,2,0,0
6688,453000.0,7,1650,47.6666,1550,1270,2.5,2.0,3,380,0
849,788000.0,8,2680,47.5516,2680,2680,2.5,2.0,4,0,0
15329,215000.0,7,1200,47.3724,1200,1200,1.0,1.0,3,0,0
11526,320600.0,6,1220,47.4564,1640,720,2.0,1.0,3,500,0
7953,419000.0,7,2190,47.5049,1440,2190,3.0,2.0,5,0,0
5775,489000.0,7,2120,47.7084,1540,1060,2.0,1.0,4,1060,0
2210,660000.0,9,2650,47.7644,2200,2650,2.5,2.0,3,0,0
14739,235000.0,6,860,47.5662,950,860,1.0,1.0,2,0,0
3526,580000.0,8,1740,47.589,1740,1740,2.5,3.0,3,0,2
7903,420000.0,8,2380,47.6262,2540,1610,1.75,1.0,4,770,0
3202,600000.0,8,3050,47.7228,2020,1800,1.75,1.0,4,1250,0
982,771000.0,9,2420,47.6893,2650,2420,2.5,2.0,4,0,0
14727,235000.0,7,1670,47.1949,1670,1670,2.25,2.0,3,0,0
5015,519950.0,7,2440,47.5814,2000,2440,3.5,2.0,5,0,0
6195,472000.0,8,2570,47.7265,2890,2570,2.5,2.0,5,0,0
3424,585000.0,7,2400,47.6947,1830,2400,2.0,1.0,4,0,0
414,857500.0,9,2960,47.5747,2270,2210,2.75,2.0,4,750,3
6959,446500.0,8,3060,47.7675,2690,1810,2.5,1.0,4,1250,0
14661,239000.0,6,940,47.5006,1100,940,1.0,1.0,3,0,0
11320,325000.0,7,1570,47.7364,1740,1570,2.5,2.0,3,0,0
14784,235000.0,7,1380,47.3121,1380,1380,1.75,1.0,3,0,0
9015,388000.0,7,1350,47.6965,1520,1350,1.75,3.0,3,0,0
13141,279000.0,7,2090,47.4332,1890,2090,2.25,2.0,4,0,0
4717,530000.0,7,2180,47.7711,1810,1100,2.25,1.0,4,1080,0
2094,671300.0,7,3280,47.6798,2600,3280,2.5,2.0,4,0,0
6902,449500.0,8,2580,47.4646,2250,2580,3.0,2.0,4,0,0
10420,349950.0,7,1640,47.5162,1460,1040,1.75,1.0,2,600,0
15824,190000.0,7,1840,47.2649,1430,1840,2.5,2.0,4,0,0
2340,650500.0,8,1740,47.6115,1740,1740,1.75,1.5,3,0,0
265,898000.0,7,1490,47.6246,2280,1490,1.75,1.0,2,0,0
13650,265000.0,7,1530,47.3487,1360,1530,2.5,2.0,3,0,0
15463,210000.0,6,830,47.5308,830,830,1.0,1.0,2,0,0
8742,396000.0,5,630,47.6923,1390,630,1.0,1.0,1,0,0
5165,512500.0,7,1840,47.562,1240,1840,2.5,2.0,3,0,0
7197,440000.0,7,1760,47.6579,1150,1330,2.25,2.0,3,430,0
10970,335000.0,6,1790,47.5277,1160,940,1.75,1.0,3,850,0
7567,429900.0,8,2370,47.7333,2130,2370,2.5,2.0,3,0,0
3542,580000.0,8,1590,47.5903,1620,1590,2.5,2.5,3,0,0
5384,500000.0,8,2450,47.7721,2460,2450,3.0,2.0,4,0,0
7510,430000.0,7,1540,47.749,1840,940,1.75,1.0,3,600,0
15809,191000.0,6,840,47.3607,920,840,1.0,1.0,3,0,0
2142,667000.0,8,2510,47.6987,2520,2510,2.5,2.0,3,0,0
3851,565000.0,8,1870,47.6512,1440,1380,2.5,3.0,3,490,0
10308,350000.0,7,940,47.7518,1800,940,1.0,1.0,2,0,0
1082,760000.0,7,1810,47.681,1800,980,2.0,1.0,3,830,0
1671,703011.0,8,1370,47.6473,2460,1130,1.0,1.0,2,240,2
12601,294000.0,7,2300,47.3084,1750,1400,2.75,1.0,5,900,0
15726,198500.0,6,1050,47.3274,990,1050,1.0,1.0,2,0,0
8373,405000.0,7,2160,47.7295,2010,1360,2.5,1.0,3,800,0
13733,264950.0,7,1400,47.4433,1620,1400,1.5,1.0,3,0,0
1503,719000.0,9,2540,47.547,3240,2010,3.5,2.0,3,530,1
